,mixed,sample_name,1_count_neighbours,1_mean,1_sd,1_percentile_5,1_percentile_25,1_percentile_50,1_percentile_75,1_percentile_95,1_neighbours_snp_0,1_neighbours_snp_1,1_neighbours_snp_2,1_neighbours_snp_3,1_neighbours_snp_4,1_neighbours_snp_5,1_neighbours_snp_6,1_neighbours_snp_7,1_neighbours_snp_8,1_neighbours_snp_9,1_neighbours_snp_10,1_neighbours_snp_11,1_neighbours_snp_12,1_neighbours_snp_13,1_neighbours_snp_14,1_neighbours_snp_15,2_count_neighbour_matrix,2_mean,2_sd,2_percentile_5,2_percentile_25,2_percentile_50,2_percentile_75,2_percentile_95,2_neighbours_snp_0,2_neighbours_snp_1,2_neighbours_snp_2,2_neighbours_snp_3,2_neighbours_snp_4,2_neighbours_snp_5,2_neighbours_snp_6,2_neighbours_snp_7,2_neighbours_snp_8,2_neighbours_snp_9,2_neighbours_snp_10,2_neighbours_snp_11,2_neighbours_snp_12,2_neighbours_snp_13,2_neighbours_snp_14,2_neighbours_snp_15,2_sample_vertex_betweenness
810,False,298:23-08-2020:0,17,6.0588235294117645,1.4348601079588787,3.0,6.0,6.0,7.0,8.0,0.0,0.0,0.0,2.0,2.0,4.0,10.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,153,4.568627450980392,2.569468268467727,1.0,2.0,4.0,7.0,8.0,3.0,18.0,40.0,67.0,83.0,90.0,103.0,130.0,146.0,151.0,153.0,153.0,153.0,153.0,153.0,153.0,0.0
811,True,848+717,353,3.9801699716713883,2.912971182039258,0.0,1.0,4.0,7.0,8.0,64.0,104.0,136.0,158.0,186.0,220.0,254.0,297.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,62481,11.193370784718555,6.170799973585675,1.0,7.0,11.0,15.0,22.0,1628.0,3317.0,5208.0,7208.0,9396.0,12023.0,14908.0,18372.0,22285.0,25988.0,29722.0,33597.0,37215.0,40687.0,44014.0,47185.0,0.6848068483969415
812,False,770:10-04-2021:1,106,5.4245283018867925,2.5220857324937462,0.25,4.0,6.0,8.0,8.0,6.0,10.0,15.0,26.0,40.0,46.0,56.0,74.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,5671,7.20648915535179,4.08756019645297,0.0,4.0,8.0,10.0,14.0,417.0,730.0,974.0,1210.0,1588.0,1934.0,2331.0,2800.0,3235.0,3737.0,4302.0,4827.0,5219.0,5386.0,5533.0,5645.0,0.2480417199506256
813,False,802:24-06-2021:1,3,6.666666666666667,1.1547005383792515,6.0,6.0,6.0,7.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6,4.0,3.0983866769659336,0.5,2.0,4.0,6.0,7.5,1.0,1.0,3.0,3.0,3.0,3.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.5
814,False,625:30-06-2020:0,148,5.378378378378378,2.688866957608688,1.0,3.0,6.0,8.0,8.0,7.0,20.0,31.0,40.0,53.0,63.0,77.0,97.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,11026,8.432795211318702,4.254368982859953,1.0,5.0,8.0,12.0,15.0,320.0,732.0,1127.0,1657.0,2205.0,2819.0,3614.0,4473.0,5544.0,6601.0,7401.0,8100.0,8822.0,9492.0,10069.0,10529.0,0.0
815,False,256:25-05-2021:0,42,3.2857142857142856,2.8566201612473083,0.0,1.0,3.0,6.0,8.0,10.0,15.0,20.0,25.0,27.0,30.0,34.0,37.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,903,4.559246954595792,3.241666834652156,0.0,2.0,4.0,7.0,10.0,116.0,200.0,290.0,391.0,463.0,544.0,627.0,700.0,788.0,841.0,873.0,890.0,899.0,903.0,903.0,903.0,0.0
816,False,239:22-03-2020:0,73,6.191780821917808,1.7452915567206604,3.0,5.0,7.0,8.0,8.0,0.0,0.0,3.0,5.0,15.0,24.0,35.0,50.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,2701,5.332839689004072,3.042037397168606,0.0,3.0,6.0,7.0,11.0,217.0,375.0,532.0,751.0,1020.0,1334.0,1744.0,2088.0,2319.0,2426.0,2562.0,2640.0,2701.0,2701.0,2701.0,2701.0,0.0
817,False,838:11-12-2020:1,139,5.611510791366906,1.7836243485980137,3.0,4.0,6.0,7.0,8.0,0.0,0.0,2.0,24.0,43.0,64.0,87.0,112.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,9730,3.9568345323741005,2.756576164304962,0.0,2.0,4.0,6.0,9.0,1084.0,2242.0,3417.0,4626.0,5744.0,6900.0,7810.0,8512.0,9058.0,9440.0,9698.0,9729.0,9730.0,9730.0,9730.0,9730.0,0.0
818,False,65:23-04-2021:0,35,5.485714285714286,2.6275847618435204,1.0,3.5,7.0,7.5,8.0,1.0,4.0,8.0,9.0,12.0,13.0,15.0,26.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,630,3.7206349206349207,2.954028196396594,0.0,1.0,3.0,7.0,8.0,116.0,228.0,285.0,319.0,342.0,393.0,463.0,559.0,621.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,0.5577089515556936
819,False,106:16-11-2020:0,41,4.439024390243903,2.2477631157197693,1.0,3.0,5.0,6.0,8.0,1.0,4.0,9.0,15.0,20.0,30.0,32.0,35.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,861,5.306620209059234,2.7993047859532707,1.0,3.0,5.0,7.0,10.0,26.0,65.0,152.0,250.0,348.0,478.0,564.0,671.0,752.0,787.0,827.0,848.0,857.0,860.0,861.0,861.0,0.0
